2158,2
2224,2
2259,0
2260,0
2261,0
2262,0
2301,0
2302,0
2303,0
2304,0
2334,3
2335,3
2336,3
2337,3
2338,3
2339,8
2340,8
2341,8
2342,8
2385,3
2386,3
2387,3
2388,3
2389,8
2390,8
2391,8
2392,8
2393,8
2427,7
2428,7
2429,3
2430,3
2431,3
2432,8
2433,8
2434,8
2435,5
2436,5
2468,6
2469,6
2470,6
2471,4
2472,4
2474,5
2475,5
2476,5
2505,6
2506,6
2507,6
2508,6
2509,4
2510,4
2511,4
2512,4
2513,4
2514,5
2515,5
2540,6
2541,6
2542,6
2543,4
2544,4
2545,4
2546,4
2547,5
2548,5
2572,1
2573,1
2574,1
2575,1
2576,1
2603,1
2604,1
2605,1
2606,1
2473,4
