3483,4
3484,4
3485,4
3486,4
3487,4
3488,4
3489,2
3490,2
3567,4
3568,4
3569,4
3570,4
3571,4
3572,4
3573,4
3574,4
3575,2
3576,2
3577,2
3578,2
3634,4
3635,4
3636,4
3637,4
3638,4
3639,4
3640,4
3641,4
3642,4
3643,4
3644,2
3645,2
3646,2
3647,2
3703,6
3704,6
3705,4
3706,4
3707,4
3708,4
3709,2
3710,2
3711,2
3712,2
3713,2
3714,2
3715,2
3716,2
3770,6
3771,4
3772,4
3773,2
3774,2
3775,2
3776,2
3777,2
3778,2
3779,2
3780,2
3833,3
3834,3
3835,3
3836,3
3837,6
3838,2
3839,2
3840,2
3841,2
3842,2
3843,2
3899,3
3900,3
3901,3
3902,3
3903,3
3904,6
3905,6
3906,6
3907,6
3908,2
3909,2
3910,2
3911,2
3912,2
3913,2
3970,3
3971,3
3972,3
3973,6
3974,6
3975,6
3976,6
3977,0
3978,2
3979,2
3980,2
3981,2
3982,2
4030,3
4031,3
4032,3
4033,3
4034,6
4035,6
4036,0
4037,0
4038,0
4039,2
4040,2
4041,2
4042,2
4095,6
4096,6
4097,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,0
4154,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4210,3
4211,3
4212,5
4213,5
4214,5
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4261,5
4262,5
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4310,5
4311,5
4312,5
4313,5
4314,0
4315,0
4316,0
4317,0
4358,5
4359,5
4360,5
4361,5
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4420,5
4421,5
4422,5
4423,5
4424,5
4425,5
4426,5
4427,5
4428,5
4429,0
4430,0
4431,0
4432,0
4490,5
4491,5
4492,5
4493,5
4494,5
4495,5
4496,5
4497,5
4498,0
4499,0
4500,0
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,1
4567,1
4568,0
4569,0
4570,0
4571,0
4634,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4775,1
4776,1
4777,1
4778,1
4779,1
4780,1
30856,4
30859,6
30860,4
30861,6
30862,6
30863,6
30864,6
30865,5
30867,5
30868,5
30871,5
4155,0
