16195,0
16196,0
16197,0
16198,0
16199,0
16200,0
16201,0
16202,1
16203,1
16204,1
16313,1
16314,0
16315,0
16316,0
16317,0
16318,0
16319,1
16320,0
16321,0
16322,1
16323,0
16324,1
16435,2
16436,1
16437,0
16438,0
16439,0
16440,0
16441,0
16442,0
16443,0
16444,0
16445,0
16550,1
16551,1
16552,1
16553,0
16554,0
16555,0
16556,1
16557,1
16558,0
16559,0
16560,0
16561,0
16562,0
16563,0
16564,0
16565,0
16655,1
16656,0
16657,1
16658,0
16659,1
16660,1
16661,1
16662,1
16663,1
16664,0
16665,1
16666,1
16667,0
16668,2
16669,2
16670,1
16671,0
16672,1
16774,1
16775,1
16776,1
16777,2
16778,1
16779,1
16780,2
16781,0
16782,1
16783,0
16784,0
16785,1
16786,0
16787,0
16788,0
16789,0
16790,0
16791,0
16792,0
16793,0
16794,1
16900,0
16901,1
16902,1
16903,1
16904,1
16905,1
16906,0
16907,0
16908,0
16909,1
16910,0
16911,2
16912,1
16913,1
16914,1
16915,0
16916,0
16917,0
16918,0
16919,0
16920,1
16921,2
16922,1
16923,1
16924,1
16925,1
17025,1
17026,1
17027,0
17028,1
17029,1
17030,2
17031,0
17032,0
17033,0
17034,0
17035,0
17036,1
17037,1
17038,2
17039,2
17040,0
17041,2
17042,0
17043,1
17044,0
17045,0
17046,0
17047,1
17048,0
17049,1
17050,2
17051,1
17159,0
17160,0
17161,0
17162,1
17163,1
17164,2
17165,0
17166,0
17167,1
17168,0
17169,0
17170,0
17171,0
17172,0
17173,0
17174,1
17175,0
17176,1
17177,1
17178,0
17179,0
17180,0
17181,0
17182,1
17183,1
17184,0
17185,0
17186,0
17187,1
17290,2
17291,0
17292,1
17293,1
17294,0
17295,0
17296,0
17297,0
17298,0
17299,1
17300,2
17301,0
17302,0
17303,0
17304,0
17305,0
17306,1
17307,2
17308,1
17309,1
17310,0
17311,1
17312,1
17313,0
17314,0
17315,2
17316,0
17317,0
17318,1
17409,0
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,0
17418,0
17419,0
17420,0
17421,1
17422,0
17424,0
17425,0
17426,0
17427,1
17428,2
17429,0
17430,0
17431,1
17432,1
17433,0
17434,0
17435,0
17436,0
17437,1
17524,0
17525,1
17526,0
17527,0
17528,0
17529,0
17530,2
17531,0
17532,0
17533,0
17534,1
17535,1
17536,0
17537,0
17538,0
17539,0
17540,1
17541,0
17542,0
17543,0
17544,1
17545,0
17546,0
17547,1
17548,2
17549,1
17550,0
17551,1
17552,1
17638,0
17639,0
17640,1
17641,0
17642,0
17643,0
17644,1
17645,0
17646,0
17647,0
17648,1
17649,1
17650,0
17651,0
17652,0
17653,0
17654,0
17655,1
17656,0
17657,0
17658,0
17659,0
17660,1
17661,0
17662,1
17663,1
17664,0
17665,2
17666,0
17769,2
17770,0
17771,2
17772,1
17773,1
17774,0
17775,1
17776,1
17777,1
17778,0
17779,1
17780,1
17781,1
17782,0
17783,0
17784,0
17785,0
17786,0
17787,0
17788,0
17789,0
17790,0
17791,2
17792,1
17793,0
17794,0
17795,0
17901,0
17902,0
17903,0
17904,0
17905,0
17906,0
17907,0
17908,0
17909,1
17910,2
17911,0
17912,0
17913,0
17914,0
17915,0
17916,0
17917,0
17918,0
17919,0
17920,0
17921,0
17922,1
17923,0
17924,0
17925,0
17926,0
17927,1
18033,2
18034,0
18035,0
18036,0
18037,0
18038,0
18039,0
18040,0
18041,0
18042,1
18043,0
18044,1
18045,0
18046,0
18047,0
18048,0
18049,1
18050,0
18051,2
18052,0
18053,0
18054,1
18055,0
18056,0
18057,2
18158,1
18159,0
18160,1
18161,1
18162,0
18163,1
18164,0
18165,0
18166,0
18167,0
18168,0
18169,0
18170,0
18171,2
18172,1
18173,0
18174,1
18175,0
18176,0
18177,0
18178,1
18179,0
18180,0
18181,0
18277,0
18278,0
18279,1
18280,1
18281,1
18282,1
18283,1
18284,0
18285,0
18286,0
18287,0
18288,0
18289,0
18290,1
18291,0
18292,2
18293,0
18294,0
18295,0
18296,2
18297,0
18400,1
18401,1
18402,1
18403,0
18404,0
18405,0
18406,2
18407,1
18408,1
18409,0
18410,0
18411,1
18412,0
18413,0
18414,1
18415,0
18416,2
18516,0
18517,1
18518,0
18519,1
18520,0
18521,0
18522,0
18523,2
18524,0
18525,0
18526,0
18527,1
18528,0
18529,0
18626,1
18627,1
18628,1
18629,1
18630,1
18631,0
18632,0
18633,0
31422,0
31423,1
31424,0
17423,1
