3483,8
3484,8
3485,3
3486,3
3487,3
3488,3
3489,3
3490,6
3567,8
3568,8
3569,8
3570,8
3571,3
3572,3
3573,3
3574,3
3575,3
3576,6
3577,6
3578,6
3634,8
3635,8
3636,8
3637,8
3638,8
3639,8
3640,3
3641,3
3642,3
3643,3
3644,3
3645,6
3646,6
3647,6
3703,8
3704,8
3705,8
3706,8
3707,1
3708,3
3709,3
3710,3
3711,3
3712,3
3713,6
3714,6
3715,6
3716,6
3770,8
3771,8
3772,3
3773,3
3774,3
3775,3
3776,3
3777,6
3778,6
3779,6
3780,6
3833,2
3834,2
3835,2
3836,2
3837,1
3838,3
3839,3
3840,6
3841,6
3842,6
3843,6
3899,2
3900,2
3901,2
3902,2
3903,2
3904,2
3905,1
3906,1
3907,1
3908,3
3909,3
3910,6
3911,6
3912,6
3913,6
3970,2
3971,2
3972,2
3973,2
3974,1
3975,1
3976,1
3977,3
3978,3
3979,3
3980,6
3981,6
3982,6
4030,2
4031,2
4032,2
4033,2
4034,2
4035,1
4036,1
4037,1
4038,1
4039,3
4040,6
4041,6
4042,6
4095,1
4096,1
4097,1
4098,1
4099,1
4100,0
4101,0
4102,0
4103,0
4154,1
4156,1
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4210,2
4211,2
4212,1
4213,1
4214,1
4215,1
4216,1
4217,0
4218,0
4219,0
4220,0
4261,5
4262,5
4263,5
4264,5
4265,5
4266,5
4267,0
4268,0
4269,0
4310,5
4311,5
4312,5
4313,5
4314,5
4315,0
4316,0
4317,0
4358,5
4359,5
4360,5
4361,5
4362,5
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4420,5
4421,5
4422,5
4423,5
4424,5
4425,5
4426,5
4427,5
4428,5
4429,5
4430,0
4431,0
4432,0
4490,5
4491,5
4492,5
4493,5
4494,5
4495,5
4496,5
4497,5
4498,0
4499,0
4500,0
4558,5
4559,4
4560,4
4561,5
4562,5
4563,7
4564,7
4565,7
4566,7
4567,7
4568,7
4569,7
4570,7
4571,7
4634,4
4635,4
4636,4
4637,4
4638,4
4639,7
4640,7
4641,7
4642,7
4643,7
4644,7
4645,7
4710,4
4711,4
4712,4
4713,4
4714,4
4715,7
4716,7
4717,7
4718,7
4719,7
4775,4
4776,4
4777,4
4778,4
4779,7
4780,7
30856,8
30859,8
30860,8
30861,2
30862,1
30863,1
30864,1
30865,1
30867,1
30868,5
30871,5
4155,1
