149.7289583,132.4464832,102.1426051,86.35658141,70.25318892,54.61617452,41.49197598,32.20123659,24.41842935,19.36755042,16.73997496,15.20018037,14.20766747,13.57952739,13.0688636,12.59785526,12.22154801,11.91272731,11.610486,11.31204293,11.03565194,10.77403573,10.54191248,10.34572829,10.16378114,9.959233359,9.748485878,9.568755513,9.412729859,9.253889505,9.130902508,9.07364921,9.038765952,8.990041159,8.915373836,8.818197442,8.714840286,8.614638046,8.524251664,8.446020722,8.377464346,8.314928151,8.256740423,8.201940436,8.150259824,8.102121545,8.057455237,8.015981865,7.976651813,7.938940772,7.902701585,7.867697171,7.833873,7.801219533,7.769699992,7.739162981,7.7093055,7.679984823,7.651063882,7.622234897,7.593709073,7.565402793,7.537681758,7.510565089,7.484337182,7.458561589,7.434046419,7.410886423,7.388657012,7.367365989,7.347191138,7.327962902,7.309556999,7.291593444,7.274020739,7.256776116,7.23971848,7.223350377,7.207205003,7.191064177,7.174896416,7.159304817,7.144141761,7.129245809,7.114618889,7.100384912,7.086692849,7.073313756,7.060317809,7.047664295,7.035356542,7.023308039,7.011631394,6.999954381,6.988709288,6.977606763,6.966825055,6.956250686,6.94622859,6.936577645,
20.13835958,15.70892096,14.13360354,13.12025289,12.51798621,11.99485136,11.45896977,10.93942995,10.57108323,10.28694301,10.02282802,9.794312531,9.595379609,9.42398005,9.273382387,9.139854685,9.021397926,8.914506596,8.817806633,8.729534995,8.649556281,8.576710707,8.510342286,8.448738838,8.390742704,8.335273933,8.28156566,8.229052274,8.177778888,8.127892482,8.079780219,8.03371535,7.989802523,7.948092573,7.90857215,7.871139229,7.835682974,7.802008147,7.769871574,7.739148859,7.709621128,7.681165963,7.653710843,7.627139178,7.601368911,7.576312842,7.551960163,7.528286839,7.505195098,7.482674098,7.460751025,7.43950995,7.418957547,7.399099162,7.379886299,7.361302956,7.34339107,7.326118581,7.309440116,7.293370148,7.277875611,7.262954496,7.248329281,7.234161291,7.220397603,7.207017355,7.193950427,7.181137453,7.168595941,7.156267049,7.144105882,7.132096162,7.120219428,7.108474914,7.096923384,7.085577071,7.074399219,7.063439568,7.052713628,7.042181347,7.031835497,7.021529245,7.011358855,7.001389641,6.991629024,6.98207732,6.972733333,6.963603216,6.954687998,6.945978592,6.937471782,6.929164416,6.921042989,6.913109221,6.905357858,6.89778832,6.890396489,6.883170571,6.876110496,6.869207204,new struct1
19.33367215,14.95342504,12.80272519,11.31774357,10.65746122,10.21896483,9.738873967,9.368060647,9.07040145,8.820043112,8.599919008,8.391401678,8.212333574,8.091734163,7.992738025,7.899809034,7.81964867,7.752344304,7.69160769,7.643614069,7.603832675,7.568671111,7.535493126,7.505990252,7.480861822,7.45746196,7.434254738,7.410751047,7.388708975,7.368392276,7.349420629,7.331751427,7.314908793,7.298523049,7.282619116,7.26732787,7.252521405,7.238171898,7.224243134,7.210705059,7.197740826,7.18527691,7.173266011,7.16167359,7.150460699,7.139543867,7.129006132,7.118951837,7.109378036,7.100342673,7.091753335,7.083504189,7.075567843,7.067892548,7.060445117,7.053246025,7.046224665,7.039369037,7.032742474,7.026390038,7.020233143,7.014158188,7.008116702,7.002120637,6.996266286,6.990598083,6.98509582,6.979773697,6.974604985,6.969549474,6.964531373,6.959702462,6.954993587,6.950378222,6.945859741,6.941404187,6.93698627,6.932621432,6.928335057,6.924147434,6.920075669,6.916123899,6.91228013,6.908525802,6.904838417,6.901243004,6.897749193,6.894337781,6.890975074,6.887651073,6.884370753,6.881130533,6.877931475,6.87476155,6.871587638,6.86844567,6.865291491,6.862103364,6.858945636,6.855755751,
151.4851764,152.169662,143.2762924,126.5355922,92.97368617,71.77601383,53.63198649,39.01111255,28.33634989,20.94988595,18.19754777,16.281319,15.14817598,14.05553174,13.44794591,12.67841107,12.19401736,11.69520967,11.27384088,10.90446727,10.5722272,10.27435118,10.01546928,9.785078974,9.574162463,9.386452387,9.215551783,9.062911802,8.93660701,8.832298336,8.735892648,8.647366469,8.564108155,8.480708987,8.397120453,8.323466867,8.254903511,8.189856666,8.129746822,8.075340544,8.020074675,7.967549586,7.914394823,7.870739064,7.835029118,7.801089189,7.77016885,7.740340002,7.711302352,7.682034603,7.65426994,7.627051786,7.601151464,7.576725884,7.552458196,7.529702182,7.507603174,7.48612037,7.465183458,7.44509787,7.425599947,7.407066493,7.38941769,7.372137406,7.355547185,7.33922502,7.32339835,7.30839142,7.29341871,7.278947327,7.264936966,7.25113633,7.237606952,7.22416541,7.211021949,7.198068681,7.185354236,7.17366904,7.161669216,7.150054831,7.137724284,7.125769259,7.115532455,7.101271869,7.090647303,7.078295454,7.067171272,7.056319366,7.044913783,7.035090248,7.024726454,7.014931156,7.005234361,6.995867273,6.986699765,6.977809828,6.969369549,6.96105783,6.952911564,6.944983922,
153.4928862,151.6563243,146.4342,143.0304331,124.815544,85.94755925,65.96044432,47.4825497,32.16621311,24.2927077,19.18914655,16.72238638,14.95813367,14.03921558,12.90263929,12.51171337,11.70355748,11.34911428,10.75843853,10.40902596,10.13585019,9.872690964,9.652032593,9.465569277,9.300421542,9.159034596,9.02757106,8.90966948,8.802945526,8.708484578,8.622033172,8.545062497,8.475948779,8.413155285,8.354781041,8.300289779,8.248571748,8.197236402,8.145727943,8.095037554,8.044132273,7.994924663,7.948212986,7.903396007,7.859069348,7.813858386,7.765869707,7.715943471,7.667315832,7.622707693,7.582284106,7.545493811,7.512794075,7.483466285,7.455746096,7.429035809,7.40329282,7.377907972,7.352948168,7.32879318,7.30554895,7.283026652,7.261395245,7.240589842,7.221299767,7.202498231,7.184916499,7.167501613,7.150617576,7.13381385,7.116619553,7.099834523,7.083576444,7.067804878,7.052028905,7.036759556,7.02170033,7.006421202,6.992202901,6.978509809,6.965250992,6.952633029,6.94057831,6.929156476,6.917943318,6.906823526,6.89593645,6.885513643,6.875558525,6.865872313,6.856438814,6.847762109,6.838941895,6.830247077,6.821765692,6.813542989,6.805366874,6.797820735,6.790348102,6.783059717,new struct5
150.1644896,155.6785698,149.0227958,147.6779024,143.9977835,119.0631942,87.8810884,66.23287377,48.2453258,34.08092475,25.07200867,20.05160081,16.90109746,14.91132704,13.62642225,12.75455851,12.02782795,11.40997827,10.85584591,10.40937897,10.09193951,9.89512492,9.767013088,9.578099533,9.366476574,9.189547294,9.059166,8.947855446,8.864241984,8.782683997,8.705804495,8.635697661,8.565460982,8.494067444,8.423038323,8.35156649,8.280871579,8.212309056,8.148731749,8.085915169,8.026623671,7.971384422,7.922613597,7.880864339,7.844640995,7.807319376,7.772022316,7.73984728,7.711609645,7.683719783,7.65886371,7.63578869,7.609809768,7.583258521,7.560448606,7.535079145,7.514445351,7.491713294,7.472373151,7.451262203,7.433430639,7.414627184,7.398010063,7.380722732,7.364176166,7.347872267,7.332225035,7.316958518,7.302022936,7.287431257,7.273338762,7.259645176,7.246379756,7.23324044,7.220198459,7.207729479,7.195635184,7.183894696,7.172424854,7.161316053,7.150529178,7.139964319,7.129585827,7.119433865,7.109662048,7.099997675,7.090489044,7.081388365,7.072468814,7.063585624,7.05484171,7.046309626,7.037881951,7.029525744,7.021350369,7.013348711,7.005484383,6.997746018,6.990104775,6.982620141,
151.4953307,142.8212074,117.3414708,81.95521507,62.84406385,44.86329453,30.09341058,23.52286718,19.60163035,17.11512364,15.6559141,14.65595324,13.895369,13.23954769,12.67086018,12.15210692,11.69425751,11.28555877,10.93465207,10.61636104,10.32753509,10.07239205,9.846819083,9.648413502,9.476192123,9.328360558,9.199068958,9.086681402,8.982482983,8.88556648,8.79518445,8.710695171,8.63088881,8.559222785,8.49657823,8.43924605,8.384420339,8.328372897,8.272227907,8.219438189,8.169079484,8.121715181,8.077349577,8.034063692,7.992485906,7.95267029,7.914495171,7.878092868,7.842701585,7.807970285,7.774656679,7.742739079,7.711997639,7.682061875,7.652098541,7.622271135,7.592622087,7.563580311,7.535416123,7.508379203,7.482871798,7.458248375,7.434076142,7.409981382,7.386380898,7.3641056,7.343742591,7.324611383,7.306529538,7.289305688,7.272843277,7.257632848,7.243360875,7.229671505,7.216689961,7.20417413,7.192255932,7.180854069,7.169906877,7.159334509,7.149095336,7.13918648,7.129629586,7.120369832,7.111365921,7.102625364,7.094124689,7.085837681,7.077751833,7.069865974,7.062156832,7.054627702,7.047269164,7.040066114,7.033027775,7.026146759,7.019429303,7.01288323,7.006492316,7.000262781,
164.9941808,149.7700288,147.7383196,147.1253072,137.6710261,104.1711759,75.59765001,61.36517603,46.36288107,40.83799496,28.71897119,21.32363637,17.11496303,14.80713097,13.33890619,12.19852375,11.74204798,11.41206831,11.00851676,10.68071889,10.45154289,10.26684853,10.09740492,9.948116882,9.815930873,9.686022004,9.547807672,9.407243899,9.278683775,9.166920678,9.070517586,8.97649956,8.863903393,8.737435065,8.631374023,8.562572355,8.529906535,8.525414802,8.52197682,8.480477122,8.403461274,8.324701654,8.2596959,8.208621461,8.170804775,8.145231405,8.129567686,8.120289443,8.111082722,8.092919307,8.064263506,8.030786045,7.997884214,7.968807647,7.942821061,7.919865793,7.899201334,7.880291688,7.862755952,7.845664078,7.827973534,7.809375147,7.790976777,7.773017258,7.755438357,7.738214352,7.721486268,7.70591231,7.690826042,7.675888908,7.660751039,7.64427857,7.627521015,7.612141921,7.598002672,7.582821535,7.570251875,7.558813213,7.548060965,7.536767161,7.522985994,7.509514311,7.49818556,7.485411897,7.471510109,7.457348438,7.444324202,7.433322454,7.423830638,7.416248897,7.409956644,7.405580036,7.402368639,7.401587778,7.401697189,7.404954553,7.407928571,7.414840631,7.41783147,7.425825609,
33.68336361,17.9467189,15.48525767,13.33020094,12.62281982,12.13241227,11.68133797,11.41420231,11.11015126,10.88791784,10.68190722,10.49809792,10.33137358,10.17116651,10.02121708,9.880531291,9.748325907,9.624917183,9.509876447,9.402441744,9.301635899,9.206515126,9.116294729,9.031272351,8.951141042,8.875720073,8.805074723,8.738905695,8.676836648,8.61837598,8.562987291,8.510027095,8.45874884,8.408290969,8.357670399,8.306027865,8.252944004,8.198606926,8.144245537,8.091479779,8.041609179,7.995091058,7.951678788,7.910890214,7.872234715,7.835527417,7.80038929,7.766748059,7.734649563,7.703963725,7.674572129,7.646381734,7.619318202,7.593204393,7.567985863,7.543638243,7.520154957,7.497472447,7.475528159,7.454077413,7.43330521,7.413170629,7.393653814,7.374750184,7.35644282,7.338712998,7.32151146,7.304856734,7.288709426,7.27306809,7.257911371,7.243189603,7.228952872,7.215190147,7.20188631,7.18902385,7.176591892,7.164570424,7.152942645,7.141695522,7.130821527,7.120309321,7.110145432,7.100303687,7.090783076,7.081558224,7.07260522,7.063746324,7.055180505,7.046899533,7.03889392,7.031151016,7.023657093,7.016406985,7.009389652,7.00259297,6.996005083,6.989618703,6.98342051,6.977350206,basiclstm 1
78.11750954,30.6206456,27.19622143,23.91168579,21.2518949,19.41055705,18.11033308,16.84465469,15.7727221,14.90905119,14.17105131,13.56432678,13.07462144,12.68176714,12.36229462,12.09801439,11.87792394,11.69356696,11.53668856,11.39945705,11.27349127,11.15002738,11.02187056,10.88393885,10.73348409,10.5714164,10.4020784,10.23223688,10.07035729,9.922960665,9.792269746,9.676740448,9.573006942,9.478079009,9.390133261,9.308070785,9.23082892,9.157838832,9.088613801,9.022774897,8.959938873,8.899827369,8.842320051,8.787269496,8.734478679,8.68372904,8.634970398,8.588063858,8.542918117,8.499412144,8.457451075,8.416888626,8.377610098,8.339538799,8.302678598,8.266930984,8.232227936,8.198346932,8.165451868,8.133455628,8.10228579,8.071961661,8.041764611,8.012237861,7.983415139,7.955281003,7.927803581,7.900969594,7.874755612,7.849133243,7.824078904,7.799545915,7.775528828,7.752017739,7.728999602,7.706454526,7.684372223,7.662737394,7.641543141,7.62077414,7.600409797,7.580451439,7.560883104,7.541701404,7.522897895,7.504470414,7.486408032,7.468701361,7.451355277,7.434357556,7.417699685,7.401374198,7.385379641,7.369715078,7.35436956,7.339340714,7.324627487,7.310217959,7.296104368,7.282284291,
