80.4173743015,24.3204001093,19.3176325508,17.6952247369,16.8416213955,16.3010954186,15.948527683,15.7011796869,15.5183524065,15.3771235717,15.2646511211,15.1757065736,15.1044769118,15.0450816522,14.9940713383,14.9498443799,14.9114697883,14.8782858701,14.8496865298,14.8251143045,14.8040941525,14.7862508951,14.7712738736,14.7588364146,14.7484865127,14.7394245568,14.7301429528,14.7178996845,14.6987978468,14.671361494,14.6445288156
35.7088992561,17.8877269687,16.4049125882,15.8665971786,15.5468896986,15.3219560797,15.1607837299,15.0537120018,14.9835448077,14.9461341133,14.9402161029,14.9323706471,14.9137615822,14.898226145,14.8889859421,14.8847731497,14.8841913084,14.8861932917,14.890018255,14.895138738,14.9011909406,14.9079353103,14.9152119341,14.9229115786,14.9309477128,14.9392396537,14.9477064031,14.9562603786,14.9648131003,14.9732697905,14.9815284453
134.897529217,23.5602498413,19.7745354364,18.0914107064,16.8445506133,16.1556011085,15.7464146512,15.4532354378,15.2018752808,15.0017864928,14.8534143262,14.7376911157,14.6440742595,14.5735367893,14.5297607823,14.5073981784,14.4954055269,14.4891557939,14.4876441584,14.4903505241,14.4967531631,14.5061976859,14.5178606105,14.5308175201,14.5442276476,14.5574740921,14.5701920355,14.5821670508,14.5932284101,14.6031803107,14.61177542
47.6445869313,18.6712536606,16.7682415837,16.0666326865,15.6892720158,15.4430841715,15.2519493566,15.093189225,14.9633295453,14.8569418531,14.7703143956,14.7018536778,14.6503109612,14.6129425225,14.5866026661,14.5703376095,14.562360685,14.5603387066,14.5624384193,14.5673729773,14.5742329095,14.5823398626,14.5911642906,14.6002905846,14.6093912576,14.6182083213,14.6265097279,14.6340662139,14.6405854608,14.645665262,14.6487987057
61.5205968005,20.5107058391,17.0669612463,16.1280486097,15.6989331426,15.4483457299,15.2751347059,15.1354598555,15.0234507221,14.9385445226,14.879153848,14.8402356057,14.8154354541,14.7976970903,14.782848571,14.7701567345,14.7593518077,14.7499632189,14.7414679754,14.7334723834,14.7257629235,14.7182813494,14.7110735813,14.7041921539,14.6975905504,14.6909896653,14.6838297297,14.6757618177,14.6671376415,14.6568224931,14.652422597
51.4827439042,19.4847143637,17.2511985791,16.3491091289,15.8272793521,15.4834733184,15.2480996134,15.0810512121,14.958368647,14.8671418277,14.8005330248,14.7533496834,14.7201033489,14.6963955187,14.6799803808,14.6698894912,14.6655681492,14.6667341032,14.6731710874,14.6845541009,14.7004178464,14.7204786057,14.7448697127,14.7723839911,14.7988105624,14.8220042407,14.8423534182,14.8604050942,14.8763813252,14.8901720385,14.9013104724
59.1324549135,18.2867930512,16.5020980171,15.7450326675,15.3722453897,15.1823119479,15.0661737058,14.9884875982,14.9332457876,14.890596267,14.8559456445,14.8270461969,14.8026081575,14.7818993847,14.7645524834,14.7503075388,14.7388876962,14.7299326574,14.7230753154,14.7179494273,14.7142993539,14.7119384553,14.7107800074,14.7107882292,14.7119749982,14.7143639503,14.7179812065,14.7228502115,14.7289869103,14.7363761045,14.7449790068
40.3370753537,18.4765703527,17.1069476124,16.3939264012,15.9374299174,15.6498708324,15.4635458473,15.3134612349,15.2071855949,15.1364634813,15.0894516911,15.0615915887,15.0467998619,15.0387553988,15.0344255849,15.0334766655,15.0360180091,15.0418360421,15.0504051672,15.0610556778,15.0731562311,15.0862184314,15.099926544,15.1140305705,15.1283071638,15.1425651712,15.1566887695,15.1706311745,15.1843902811,15.1979714064,15.2113217923
60.9933351483,21.2286015921,18.0777824743,16.8634262682,16.1634741591,15.6955200289,15.3615118344,15.1155539781,14.9326800578,14.791423308,14.6794616396,14.5882471878,14.5124721395,14.4495923327,14.3986256326,14.3596573456,14.3323589407,14.3149899847,14.3052480349,14.3011779694,14.3013153774,14.3045156577,14.3098318165,14.3165381302,14.3241726898,14.3324612842,14.3411880042,14.3501362631,14.3590591821,14.3676533233,14.3755690388
